Letter,Origin_X,Origin_Y,Destination_X,Destination_Y,Grammar,Valid/Invalid,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path,Unnamed: 17,count ,Valid/Invalid_Agent6,Valid/Invalid_Agent4,distinct
XT_arial,500014,2409800,500114,2412040,4sector,Invalid,1.935483871,4.906890596,2.902258413,214.5616466,0.4608294931,0.5332021762,0.7646452224,0.1861523081,Approach1,LSP,,,,,XT_arial_Approach1
XT_arial,500014,2409800,500114,2412040,6sector,Valid,1.935483871,4.906890596,2.902258413,214.5616466,0.4608294931,0.5332021762,0.7646452224,0.1861523081,Approach1,LSP,,,,,XT_arial_Approach1
XT_arial,500014,2409800,500114,2412040,8sector,Valid,1.935483871,4.906890596,2.902258413,214.5616466,0.4608294931,0.5332021762,0.7646452224,0.1861523081,Approach1,LSP,,,,,XT_arial_Approach1
XT_arial,500014,2409800,500114,2412040,Klippel,Invalid,1.935483871,4.906890596,2.902258413,214.5616466,0.4608294931,0.5332021762,0.7646452224,0.1861523081,Approach1,LSP,,,,,XT_arial_Approach1
XWI_arial,500014,2413600,500114,2415840,4sector,Invalid,1.961538462,5.672425342,3.143592679,278.9492515,0.5054945055,0.6911096091,0.9207286069,0.242014581,Approach1,LSP,,,,,XWI_arial_Approach1
XWI_arial,500014,2413600,500114,2415840,6sector,Invalid,1.961538462,5.672425342,3.143592679,278.9492515,0.5054945055,0.6911096091,0.9207286069,0.242014581,Approach1,LSP,,,,,XWI_arial_Approach1
XWI_arial,500014,2413600,500114,2415840,8sector,Invalid,1.961538462,5.672425342,3.143592679,278.9492515,0.5054945055,0.6911096091,0.9207286069,0.242014581,Approach1,LSP,,,,,XWI_arial_Approach1
XWI_arial,500014,2413600,500114,2415840,Klippel,Invalid,1.961538462,5.672425342,3.143592679,278.9492515,0.5054945055,0.6911096091,0.9207286069,0.242014581,Approach1,LSP,,,,,XWI_arial_Approach1
XXW_arial,500014,2417400,505897,2419640,4sector,Invalid,2,5.906890596,3.153399565,362.7296415,0.5714285714,0.7394729349,0.9270712284,0.31470191,Approach1,LSP,,,,,XXW_arial_Approach1
XXW_arial,500014,2417400,505897,2419640,6sector,Invalid,2,5.906890596,3.153399565,362.7296415,0.5714285714,0.7394729349,0.9270712284,0.31470191,Approach1,LSP,,,,,XXW_arial_Approach1
XXW_arial,500014,2417400,505897,2419640,8sector,Invalid,2,5.906890596,3.153399565,362.7296415,0.5714285714,0.7394729349,0.9270712284,0.31470191,Approach1,LSP,,,,,XXW_arial_Approach1
XXW_arial,500014,2417400,505897,2419640,Klippel,Invalid,2,5.906890596,3.153399565,362.7296415,0.5714285714,0.7394729349,0.9270712284,0.31470191,Approach1,LSP,,,,,XXW_arial_Approach1
YDH_arial,504897,2421200,500857,2421200,4sector,Invalid,2.04,5.672425342,2.908035159,461.7086787,0.64,0.6911096091,0.7683813436,0.4005754876,Approach1,LSP,,,,,YDH_arial_Approach1
YDH_arial,504897,2421200,500857,2421200,6sector,Invalid,2.04,5.672425342,2.908035159,461.7086787,0.64,0.6911096091,0.7683813436,0.4005754876,Approach1,LSP,,,,,YDH_arial_Approach1
YDH_arial,504897,2421200,500857,2421200,8sector,Valid,2.04,5.672425342,2.908035159,461.7086787,0.64,0.6911096091,0.7683813436,0.4005754876,Approach1,LSP,,,,,YDH_arial_Approach1
YDH_arial,504897,2421200,500857,2421200,Klippel,Valid,2.04,5.672425342,2.908035159,461.7086787,0.64,0.6911096091,0.7683813436,0.4005754876,Approach1,LSP,,,,,YDH_arial_Approach1
YUT_arial,500857,2425000,500009,2427240,4sector,Invalid,1.95,5.285402219,2.938997732,252.1762979,0.4857142857,0.6112780559,0.788406445,0.2187865382,Approach1,LSP,,,,,YUT_arial_Approach1
YUT_arial,500857,2425000,500009,2427240,6sector,Valid,1.95,5.285402219,2.938997732,252.1762979,0.4857142857,0.6112780559,0.788406445,0.2187865382,Approach1,LSP,,,,,YUT_arial_Approach1
YUT_arial,500857,2425000,500009,2427240,8sector,Valid,1.95,5.285402219,2.938997732,252.1762979,0.4857142857,0.6112780559,0.788406445,0.2187865382,Approach1,LSP,,,,,YUT_arial_Approach1
YUT_arial,500857,2425000,500009,2427240,Klippel,Invalid,1.95,5.285402219,2.938997732,252.1762979,0.4857142857,0.6112780559,0.788406445,0.2187865382,Approach1,LSP,,,,,YUT_arial_Approach1
YXW_arial,501417,2428800,500857,2428800,4sector,Invalid,1.965517241,5.832890014,3.046211766,337.0749413,0.5123152709,0.7242087788,0.8577473203,0.2924440566,Approach1,LSP,,,,,YXW_arial_Approach1
YXW_arial,501417,2428800,500857,2428800,6sector,Invalid,1.965517241,5.832890014,3.046211766,337.0749413,0.5123152709,0.7242087788,0.8577473203,0.2924440566,Approach1,LSP,,,,,YXW_arial_Approach1
YXW_arial,501417,2428800,500857,2428800,8sector,Invalid,1.965517241,5.832890014,3.046211766,337.0749413,0.5123152709,0.7242087788,0.8577473203,0.2924440566,Approach1,LSP,,,,,YXW_arial_Approach1
YXW_arial,501417,2428800,500857,2428800,Klippel,Invalid,1.965517241,5.832890014,3.046211766,337.0749413,0.5123152709,0.7242087788,0.8577473203,0.2924440566,Approach1,LSP,,,,,YXW_arial_Approach1
ZCI_arial,503077,2432600,500189,2434584,4sector,Invalid,2.068965517,5.906890596,3.186232937,508.5492704,0.6896551724,0.7394729349,0.9483062728,0.4412140844,Approach1,LSP,,,,,ZCI_arial_Approach1
ZCI_arial,503077,2432600,500189,2434584,6sector,Invalid,2.068965517,5.906890596,3.186232937,508.5492704,0.6896551724,0.7394729349,0.9483062728,0.4412140844,Approach1,LSP,,,,,ZCI_arial_Approach1
ZCI_arial,503077,2432600,500189,2434584,8sector,Valid,2.068965517,5.906890596,3.186232937,508.5492704,0.6896551724,0.7394729349,0.9483062728,0.4412140844,Approach1,LSP,,,,,ZCI_arial_Approach1
ZCI_arial,503077,2432600,500189,2434584,Klippel,Invalid,2.068965517,5.906890596,3.186232937,508.5492704,0.6896551724,0.7394729349,0.9483062728,0.4412140844,Approach1,LSP,,,,,ZCI_arial_Approach1
ZGC_arial,500189,2438384,504523,2437168,4sector,Invalid,2.045454545,6.491853096,3.152538895,685.7337186,0.6493506494,0.8601335937,0.9265145886,0.594938175,Approach1,LSP,,,,,ZGC_arial_Approach1
ZGC_arial,500189,2438384,504523,2437168,6sector,Invalid,2.045454545,6.491853096,3.152538895,685.7337186,0.6493506494,0.8601335937,0.9265145886,0.594938175,Approach1,LSP,,,,,ZGC_arial_Approach1
ZGC_arial,500189,2438384,504523,2437168,8sector,Valid,2.045454545,6.491853096,3.152538895,685.7337186,0.6493506494,0.8601335937,0.9265145886,0.594938175,Approach1,LSP,,,,,ZGC_arial_Approach1
ZGC_arial,500189,2438384,504523,2437168,Klippel,Invalid,2.045454545,6.491853096,3.152538895,685.7337186,0.6493506494,0.8601335937,0.9265145886,0.594938175,Approach1,LSP,,,,,ZGC_arial_Approach1
ZJY_arial,502557,2440200,500189,2442440,4sector,Invalid,2,5.754887502,3.078896882,447.1571805,0.5714285714,0.7081191415,0.8788864803,0.3879507011,Approach1,LSP,,,,,ZJY_arial_Approach1
ZJY_arial,502557,2440200,500189,2442440,6sector,Valid,2,5.754887502,3.078896882,447.1571805,0.5714285714,0.7081191415,0.8788864803,0.3879507011,Approach1,LSP,,,,,ZJY_arial_Approach1
ZJY_arial,502557,2440200,500189,2442440,8sector,Valid,2,5.754887502,3.078896882,447.1571805,0.5714285714,0.7081191415,0.8788864803,0.3879507011,Approach1,LSP,,,,,ZJY_arial_Approach1
ZJY_arial,502557,2440200,500189,2442440,Klippel,Valid,2,5.754887502,3.078896882,447.1571805,0.5714285714,0.7081191415,0.8788864803,0.3879507011,Approach1,LSP,,,,,ZJY_arial_Approach1
ZOZ_arial,500189,2445984,504507,2444000,4sector,Invalid,2.13559322,5.977279923,3.204119999,545.7696501,0.803874092,0.7539921949,0.9598747628,0.4735062471,Approach1,LSP,,,,,ZOZ_arial_Approach1
ZOZ_arial,500189,2445984,504507,2444000,6sector,Invalid,2.13559322,5.977279923,3.204119999,545.7696501,0.803874092,0.7539921949,0.9598747628,0.4735062471,Approach1,LSP,,,,,ZOZ_arial_Approach1
ZOZ_arial,500189,2445984,504507,2444000,8sector,Valid,2.13559322,5.977279923,3.204119999,545.7696501,0.803874092,0.7539921949,0.9598747628,0.4735062471,Approach1,LSP,,,,,ZOZ_arial_Approach1
ZOZ_arial,500189,2445984,504507,2444000,Klippel,Invalid,2.13559322,5.977279923,3.204119999,545.7696501,0.803874092,0.7539921949,0.9598747628,0.4735062471,Approach1,LSP,,,,,ZOZ_arial_Approach1
ZSM_arial,503083,2448622,501416,2449293,4sector,Invalid,2.1,6.392317423,3.154141163,696.7053742,0.7428571429,0.8396022948,0.9275508584,0.604457113,Approach1,LSP,,,,,ZSM_arial_Approach1
ZSM_arial,503083,2448622,501416,2449293,6sector,Invalid,2.1,6.392317423,3.154141163,696.7053742,0.7428571429,0.8396022948,0.9275508584,0.604457113,Approach1,LSP,,,,,ZSM_arial_Approach1
ZSM_arial,503083,2448622,501416,2449293,8sector,Invalid,2.1,6.392317423,3.154141163,696.7053742,0.7428571429,0.8396022948,0.9275508584,0.604457113,Approach1,LSP,,,,,ZSM_arial_Approach1
ZSM_arial,503083,2448622,501416,2449293,Klippel,Invalid,2.1,6.392317423,3.154141163,696.7053742,0.7428571429,0.8396022948,0.9275508584,0.604457113,Approach1,LSP,,,,,ZSM_arial_Approach1
A_Average-Regular,502123,999991,500009,999991,4sector,Invalid,2,4.906890596,3.098929564,185.4011181,0.5714285714,0.5332021762,0.891842654,0.1608528206,Approach2,LSP,,,,,A_Average-Regular_Approach2
A_Average-Regular,502123,999991,500009,999991,6sector,Invalid,2,4.906890596,3.098929564,185.4011181,0.5714285714,0.5332021762,0.891842654,0.1608528206,Approach2,LSP,,,,,A_Average-Regular_Approach2
A_Average-Regular,502123,999991,500009,999991,8sector,Valid,2,4.906890596,3.098929564,185.4011181,0.5714285714,0.5332021762,0.891842654,0.1608528206,Approach2,LSP,,,,,A_Average-Regular_Approach2
A_Average-Regular,502123,999991,500009,999991,Klippel,Invalid,2,4.906890596,3.098929564,185.4011181,0.5714285714,0.5332021762,0.891842654,0.1608528206,Approach2,LSP,,,,,A_Average-Regular_Approach2
ACI_Average-Regular,500009,1003791,503777,1003791,4sector,Invalid,2.068965517,5.906890596,3.103842359,387.7183013,0.6896551724,0.7394729349,0.8950200137,0.3363819109,Approach2,LSP,,,,,ACI_Average-Regular_Approach2
ACI_Average-Regular,500009,1003791,503777,1003791,6sector,Valid,2.068965517,5.906890596,3.103842359,387.7183013,0.6896551724,0.7394729349,0.8950200137,0.3363819109,Approach2,LSP,,,,,ACI_Average-Regular_Approach2
ACI_Average-Regular,500009,1003791,503777,1003791,8sector,Valid,2.068965517,5.906890596,3.103842359,387.7183013,0.6896551724,0.7394729349,0.8950200137,0.3363819109,Approach2,LSP,,,,,ACI_Average-Regular_Approach2
ACI_Average-Regular,500009,1003791,503777,1003791,Klippel,Invalid,2.068965517,5.906890596,3.103842359,387.7183013,0.6896551724,0.7394729349,0.8950200137,0.3363819109,Approach2,LSP,,,,,ACI_Average-Regular_Approach2
AEJ_Average-Regular,502701,1007053,500009,1007591,4sector,Invalid,2.028169014,6.169925001,3.223605595,545.0666318,0.6197183099,0.7937292413,0.9724771087,0.4728963129,Approach2,LSP,,,,,AEJ_Average-Regular_Approach2
AEJ_Average-Regular,502701,1007053,500009,1007591,6sector,Invalid,2.028169014,6.169925001,3.223605595,545.0666318,0.6197183099,0.7937292413,0.9724771087,0.4728963129,Approach2,LSP,,,,,AEJ_Average-Regular_Approach2
AEJ_Average-Regular,502701,1007053,500009,1007591,8sector,Valid,2.028169014,6.169925001,3.223605595,545.0666318,0.6197183099,0.7937292413,0.9724771087,0.4728963129,Approach2,LSP,,,,,AEJ_Average-Regular_Approach2
AEJ_Average-Regular,502701,1007053,500009,1007591,Klippel,Invalid,2.028169014,6.169925001,3.223605595,545.0666318,0.6197183099,0.7937292413,0.9724771087,0.4728963129,Approach2,LSP,,,,,AEJ_Average-Regular_Approach2
AEY_Average-Regular,500009,1011391,503825,1013424,4sector,Invalid,2.02247191,6.491853096,3.203517324,597.6711847,0.6099518459,0.8601335937,0.9594849819,0.5185356856,Approach2,LSP,,,,,AEY_Average-Regular_Approach2
AEY_Average-Regular,500009,1011391,503825,1013424,6sector,Invalid,2.02247191,6.491853096,3.203517324,597.6711847,0.6099518459,0.8601335937,0.9594849819,0.5185356856,Approach2,LSP,,,,,AEY_Average-Regular_Approach2
AEY_Average-Regular,500009,1011391,503825,1013424,8sector,Valid,2.02247191,6.491853096,3.203517324,597.6711847,0.6099518459,0.8601335937,0.9594849819,0.5185356856,Approach2,LSP,,,,,AEY_Average-Regular_Approach2
AEY_Average-Regular,500009,1011391,503825,1013424,Klippel,Invalid,2.02247191,6.491853096,3.203517324,597.6711847,0.6099518459,0.8601335937,0.9594849819,0.5185356856,Approach2,LSP,,,,,AEY_Average-Regular_Approach2
AJD_Average-Regular,500009,1015191,503927,1017175,4sector,Invalid,2.030769231,6.044394119,3.168008456,398.6838053,0.6241758242,0.767835891,0.9365195557,0.3458955118,Approach2,LSP,,,,,AJD_Average-Regular_Approach2
AJD_Average-Regular,500009,1015191,503927,1017175,6sector,Valid,2.030769231,6.044394119,3.168008456,398.6838053,0.6241758242,0.767835891,0.9365195557,0.3458955118,Approach2,LSP,,,,,AJD_Average-Regular_Approach2
AJD_Average-Regular,500009,1015191,503927,1017175,8sector,Valid,2.030769231,6.044394119,3.168008456,398.6838053,0.6241758242,0.767835891,0.9365195557,0.3458955118,Approach2,LSP,,,,,AJD_Average-Regular_Approach2
AJD_Average-Regular,500009,1015191,503927,1017175,Klippel,Invalid,2.030769231,6.044394119,3.168008456,398.6838053,0.6241758242,0.767835891,0.9365195557,0.3458955118,Approach2,LSP,,,,,AJD_Average-Regular_Approach2
AKV_Average-Regular,500009,1018991,504333,1021024,4sector,Invalid,2,6.584962501,3.231208531,590.1833479,0.5714285714,0.8793393412,0.9773943215,0.5120392864,Approach2,LSP,,,,,AKV_Average-Regular_Approach2
AKV_Average-Regular,500009,1018991,504333,1021024,6sector,Valid,2,6.584962501,3.231208531,590.1833479,0.5714285714,0.8793393412,0.9773943215,0.5120392864,Approach2,LSP,,,,,AKV_Average-Regular_Approach2
AKV_Average-Regular,500009,1018991,504333,1021024,8sector,Valid,2,6.584962501,3.231208531,590.1833479,0.5714285714,0.8793393412,0.9773943215,0.5120392864,Approach2,LSP,,,,,AKV_Average-Regular_Approach2
AKV_Average-Regular,500009,1018991,504333,1021024,Klippel,Invalid,2,6.584962501,3.231208531,590.1833479,0.5714285714,0.8793393412,0.9773943215,0.5120392864,Approach2,LSP,,,,,AKV_Average-Regular_Approach2
ANC_Average-Regular,500009,1022791,505094,1024388,4sector,Invalid,2.020408163,6.62935662,3.193134808,745.5511996,0.6064139942,0.8884965499,0.9527700706,0.6468354378,Approach2,LSP,,,,,ANC_Average-Regular_Approach2
ANC_Average-Regular,500009,1022791,505094,1024388,6sector,Invalid,2.020408163,6.62935662,3.193134808,745.5511996,0.6064139942,0.8884965499,0.9527700706,0.6468354378,Approach2,LSP,,,,,ANC_Average-Regular_Approach2
ANC_Average-Regular,500009,1022791,505094,1024388,8sector,Valid,2.020408163,6.62935662,3.193134808,745.5511996,0.6064139942,0.8884965499,0.9527700706,0.6468354378,Approach2,LSP,,,,,ANC_Average-Regular_Approach2
ANC_Average-Regular,500009,1022791,505094,1024388,Klippel,Invalid,2.020408163,6.62935662,3.193134808,745.5511996,0.6064139942,0.8884965499,0.9527700706,0.6468354378,Approach2,LSP,,,,,ANC_Average-Regular_Approach2
AOQ_Average-Regular,500009,1026591,505309,1028204,4sector,Invalid,2.024096386,6.392317423,3.129580511,642.368579,0.6127366609,0.8396022948,0.911666211,0.5573148581,Approach2,LSP,,,,,AOQ_Average-Regular_Approach2
AOQ_Average-Regular,500009,1026591,505309,1028204,6sector,Valid,2.024096386,6.392317423,3.129580511,642.368579,0.6127366609,0.8396022948,0.911666211,0.5573148581,Approach2,LSP,,,,,AOQ_Average-Regular_Approach2
AOQ_Average-Regular,500009,1026591,505309,1028204,8sector,Valid,2.024096386,6.392317423,3.129580511,642.368579,0.6127366609,0.8396022948,0.911666211,0.5573148581,Approach2,LSP,,,,,AOQ_Average-Regular_Approach2
AOQ_Average-Regular,500009,1026591,505309,1028204,Klippel,Invalid,2.024096386,6.392317423,3.129580511,642.368579,0.6127366609,0.8396022948,0.911666211,0.5573148581,Approach2,LSP,,,,,AOQ_Average-Regular_Approach2
ARV_Average-Regular,500009,1030391,504250,1032424,4sector,Invalid,2.022727273,6.475733431,3.235817893,544.7690114,0.6103896104,0.8568085781,0.9803754349,0.4726380993,Approach2,LSP,,,,,ARV_Average-Regular_Approach2
ARV_Average-Regular,500009,1030391,504250,1032424,6sector,Valid,2.022727273,6.475733431,3.235817893,544.7690114,0.6103896104,0.8568085781,0.9803754349,0.4726380993,Approach2,LSP,,,,,ARV_Average-Regular_Approach2
ARV_Average-Regular,500009,1030391,504250,1032424,8sector,Valid,2.022727273,6.475733431,3.235817893,544.7690114,0.6103896104,0.8568085781,0.9803754349,0.4726380993,Approach2,LSP,,,,,ARV_Average-Regular_Approach2
ARV_Average-Regular,500009,1030391,504250,1032424,Klippel,Invalid,2.022727273,6.475733431,3.235817893,544.7690114,0.6103896104,0.8568085781,0.9803754349,0.4726380993,Approach2,LSP,,,,,ARV_Average-Regular_Approach2
AW_Average-Regular,500009,1034191,503818,1036224,4sector,Invalid,2,6.108524457,3.181100318,385.6842743,0.5714285714,0.7810641044,0.9449867416,0.3346172021,Approach2,LSP,,,,,AW_Average-Regular_Approach2
AW_Average-Regular,500009,1034191,503818,1036224,6sector,Invalid,2,6.108524457,3.181100318,385.6842743,0.5714285714,0.7810641044,0.9449867416,0.3346172021,Approach2,LSP,,,,,AW_Average-Regular_Approach2
AW_Average-Regular,500009,1034191,503818,1036224,8sector,Invalid,2,6.108524457,3.181100318,385.6842743,0.5714285714,0.7810641044,0.9449867416,0.3346172021,Approach2,LSP,,,,,AW_Average-Regular_Approach2
AW_Average-Regular,500009,1034191,503818,1036224,Klippel,Invalid,2,6.108524457,3.181100318,385.6842743,0.5714285714,0.7810641044,0.9449867416,0.3346172021,Approach2,LSP,,,,,AW_Average-Regular_Approach2
AX_Average-Regular,500009,1037991,503612,1040024,4sector,Invalid,2,6.169925001,3.171478801,488.1460154,0.5714285714,0.7937292413,0.9387640077,0.4235123513,Approach2,LSP,,,,,AX_Average-Regular_Approach2
AX_Average-Regular,500009,1037991,503612,1040024,6sector,Valid,2,6.169925001,3.171478801,488.1460154,0.5714285714,0.7937292413,0.9387640077,0.4235123513,Approach2,LSP,,,,,AX_Average-Regular_Approach2
AX_Average-Regular,500009,1037991,503612,1040024,8sector,Valid,2,6.169925001,3.171478801,488.1460154,0.5714285714,0.7937292413,0.9387640077,0.4235123513,Approach2,LSP,,,,,AX_Average-Regular_Approach2
AX_Average-Regular,500009,1037991,503612,1040024,Klippel,Invalid,2,6.169925001,3.171478801,488.1460154,0.5714285714,0.7937292413,0.9387640077,0.4235123513,Approach2,LSP,,,,,AX_Average-Regular_Approach2
AXF_Average-Regular,500009,1041791,504596,1043388,4sector,Invalid,2.01980198,6.672425342,3.239015471,701.873915,0.6053748232,0.8973803678,0.9824434742,0.6089413058,Approach2,LSP,,,,,AXF_Average-Regular_Approach2
AXF_Average-Regular,500009,1041791,504596,1043388,6sector,Valid,2.01980198,6.672425342,3.239015471,701.873915,0.6053748232,0.8973803678,0.9824434742,0.6089413058,Approach2,LSP,,,,,AXF_Average-Regular_Approach2
AXF_Average-Regular,500009,1041791,504596,1043388,8sector,Valid,2.01980198,6.672425342,3.239015471,701.873915,0.6053748232,0.8973803678,0.9824434742,0.6089413058,Approach2,LSP,,,,,AXF_Average-Regular_Approach2
AXF_Average-Regular,500009,1041791,504596,1043388,Klippel,Invalid,2.01980198,6.672425342,3.239015471,701.873915,0.6053748232,0.8973803678,0.9824434742,0.6089413058,Approach2,LSP,,,,,AXF_Average-Regular_Approach2
AZ_Average-Regular,500009,1045591,503418,1046088,4sector,Invalid,2,5.672425342,3.154707146,341.7119674,0.5714285714,0.6911096091,0.9279169088,0.2964671107,Approach2,LSP,,,,,AZ_Average-Regular_Approach2
AZ_Average-Regular,500009,1045591,503418,1046088,6sector,Valid,2,5.672425342,3.154707146,341.7119674,0.5714285714,0.6911096091,0.9279169088,0.2964671107,Approach2,LSP,,,,,AZ_Average-Regular_Approach2
AZ_Average-Regular,500009,1045591,503418,1046088,8sector,Valid,2,5.672425342,3.154707146,341.7119674,0.5714285714,0.6911096091,0.9279169088,0.2964671107,Approach2,LSP,,,,,AZ_Average-Regular_Approach2
AZ_Average-Regular,500009,1045591,503418,1046088,Klippel,Invalid,2,5.672425342,3.154707146,341.7119674,0.5714285714,0.6911096091,0.9279169088,0.2964671107,Approach2,LSP,,,,,AZ_Average-Regular_Approach2
AZH_Average-Regular,504240,1049391,500009,1049391,4sector,Invalid,2.023255814,6.442943496,3.142534004,649.5906446,0.6112956811,0.8500449733,0.9200439068,0.5635806758,Approach2,LSP,,,,,AZH_Average-Regular_Approach2
AZH_Average-Regular,504240,1049391,500009,1049391,6sector,Invalid,2.023255814,6.442943496,3.142534004,649.5906446,0.6112956811,0.8500449733,0.9200439068,0.5635806758,Approach2,LSP,,,,,AZH_Average-Regular_Approach2
AZH_Average-Regular,504240,1049391,500009,1049391,8sector,Valid,2.023255814,6.442943496,3.142534004,649.5906446,0.6112956811,0.8500449733,0.9200439068,0.5635806758,Approach2,LSP,,,,,AZH_Average-Regular_Approach2
AZH_Average-Regular,504240,1049391,500009,1049391,Klippel,Invalid,2.023255814,6.442943496,3.142534004,649.5906446,0.6112956811,0.8500449733,0.9200439068,0.5635806758,Approach2,LSP,,,,,AZH_Average-Regular_Approach2
AT_Average-Regular,500009,1053191,501566,1054825,4sector,Invalid,2,5.754887502,3.199086234,329.1547106,0.5714285714,0.7081191415,0.9566191664,0.2855725152,Approach2,LSP,,,,,AT_Average-Regular_Approach2
AT_Average-Regular,500009,1053191,501566,1054825,6sector,Valid,2,5.754887502,3.199086234,329.1547106,0.5714285714,0.7081191415,0.9566191664,0.2855725152,Approach2,LSP,,,,,AT_Average-Regular_Approach2
